Local time,Open,High,Low,Close,Volume
08.01.2024 17:00:00.000 GMT+0100,101.856,101.874,101.765,101.798,13.752
08.01.2024 18:00:00.000 GMT+0100,101.803,101.900,101.771,101.890,7.65
08.01.2024 19:00:00.000 GMT+0100,101.895,102.030,101.878,101.969,6.168
08.01.2024 20:00:00.000 GMT+0100,101.964,101.991,101.899,101.910,5.832
08.01.2024 21:00:00.000 GMT+0100,101.909,102.010,101.909,101.960,7.65
08.01.2024 22:00:00.000 GMT+0100,101.961,102.001,101.942,101.996,3.324
08.01.2024 23:00:00.000 GMT+0100,101.996,101.996,101.996,101.996,0
09.01.2024 00:00:00.000 GMT+0100,101.996,101.996,101.996,101.996,0
09.01.2024 01:00:00.000 GMT+0100,101.996,101.996,101.996,101.996,0
09.01.2024 02:00:00.000 GMT+0100,101.926,101.944,101.839,101.844,6.672
09.01.2024 03:00:00.000 GMT+0100,101.844,101.862,101.816,101.853,5.832
09.01.2024 04:00:00.000 GMT+0100,101.854,101.868,101.809,101.854,4.02
09.01.2024 05:00:00.000 GMT+0100,101.855,101.932,101.849,101.905,3.288
09.01.2024 06:00:00.000 GMT+0100,101.896,101.989,101.896,101.967,4.146
09.01.2024 07:00:00.000 GMT+0100,101.963,102.020,101.952,102.005,5.7989
09.01.2024 08:00:00.000 GMT+0100,102.001,102.045,101.904,101.953,8.454
09.01.2024 09:00:00.000 GMT+0100,101.960,102.117,101.946,102.020,11.61
09.01.2024 10:00:00.000 GMT+0100,102.014,102.096,102.000,102.038,9.948
09.01.2024 11:00:00.000 GMT+0100,102.029,102.144,102.003,102.122,9.696
09.01.2024 12:00:00.000 GMT+0100,102.118,102.192,102.118,102.158,8.064
09.01.2024 13:00:00.000 GMT+0100,102.158,102.184,102.069,102.084,8.634
09.01.2024 14:00:00.000 GMT+0100,102.075,102.149,102.021,102.027,14.298
09.01.2024 15:00:00.000 GMT+0100,102.024,102.104,101.996,102.070,16.146
09.01.2024 16:00:00.000 GMT+0100,102.062,102.297,102.057,102.293,14.898
09.01.2024 17:00:00.000 GMT+0100,102.291,102.367,102.169,102.171,10.662
09.01.2024 18:00:00.000 GMT+0100,102.169,102.222,102.149,102.187,8.808
09.01.2024 19:00:00.000 GMT+0100,102.190,102.301,102.130,102.275,9.696
09.01.2024 20:00:00.000 GMT+0100,102.272,102.320,102.235,102.264,7.41
09.01.2024 21:00:00.000 GMT+0100,102.255,102.269,102.210,102.245,6.9689
09.01.2024 22:00:00.000 GMT+0100,102.246,102.249,102.205,102.214,2.622
09.01.2024 23:00:00.000 GMT+0100,102.214,102.214,102.214,102.214,0
10.01.2024 00:00:00.000 GMT+0100,102.214,102.214,102.214,102.214,0
10.01.2024 01:00:00.000 GMT+0100,102.214,102.214,102.214,102.214,0
10.01.2024 02:00:00.000 GMT+0100,102.219,102.275,102.217,102.226,6.306
10.01.2024 03:00:00.000 GMT+0100,102.228,102.250,102.199,102.231,5.0465
10.01.2024 04:00:00.000 GMT+0100,102.236,102.276,102.211,102.261,4.3829
10.01.2024 05:00:00.000 GMT+0100,102.265,102.270,102.231,102.244,2.736
10.01.2024 06:00:00.000 GMT+0100,102.243,102.256,102.221,102.235,2.892
10.01.2024 07:00:00.000 GMT+0100,102.242,102.342,102.238,102.329,5.712
10.01.2024 08:00:00.000 GMT+0100,102.325,102.340,102.171,102.295,11.9998
10.01.2024 09:00:00.000 GMT+0100,102.284,102.320,102.165,102.179,12.8783
10.01.2024 10:00:00.000 GMT+0100,102.188,102.195,102.096,102.135,10.2
10.01.2024 11:00:00.000 GMT+0100,102.135,102.150,102.060,102.125,8.7081
10.01.2024 12:00:00.000 GMT+0100,102.121,102.196,102.084,102.152,9.4227
10.01.2024 13:00:00.000 GMT+0100,102.152,102.206,102.117,102.205,8.7687
