Local time,Open,High,Low,Close,Volume
08.01.2024 03:00:00.000 GMT+0100,43676,43781,43157,43329,0.1014
08.01.2024 04:00:00.000 GMT+0100,43331,43529,43188,43481,0.1185
08.01.2024 05:00:00.000 GMT+0100,43481,43570,43391,43566,0.0929
08.01.2024 06:00:00.000 GMT+0100,43564,43608,43433,43604,0.0925
08.01.2024 07:00:00.000 GMT+0100,43603,44237,43555,43874,0.1229
08.01.2024 08:00:00.000 GMT+0100,43874,44035,43756,43940,0.1074
08.01.2024 09:00:00.000 GMT+0100,43940,44041,43819,43832,0.0053
08.01.2024 10:00:00.000 GMT+0100,43832,43884,43606,43691,0.012
08.01.2024 11:00:00.000 GMT+0100,43682,44089,43680,44053,0.0363
08.01.2024 12:00:00.000 GMT+0100,44049,44649,43922,44590,0.0433
08.01.2024 13:00:00.000 GMT+0100,44590,45163,44415,45095,0.0428
08.01.2024 14:00:00.000 GMT+0100,45097,45143,44803,44892,0.0265
08.01.2024 15:00:00.000 GMT+0100,44892,45064,44717,44777,0.018
08.01.2024 16:00:00.000 GMT+0100,44768,45319,44651,44958,0.0314
08.01.2024 17:00:00.000 GMT+0100,44959,45142,44806,44945,0.0291
08.01.2024 18:00:00.000 GMT+0100,44945,45666,44911,45659,0.0358
08.01.2024 19:00:00.000 GMT+0100,45659,46967,45659,46967,0.0529
08.01.2024 20:00:00.000 GMT+0100,46967,47244,46608,46993,0.0479
08.01.2024 21:00:00.000 GMT+0100,46994,47132,46700,46751,0.07
08.01.2024 22:00:00.000 GMT+0100,46751,47184,46636,47052,0.065
08.01.2024 23:00:00.000 GMT+0100,47052,47119,46826,46972,0.0355
09.01.2024 00:00:00.000 GMT+0100,46972,47097,46809,46929,0.045
09.01.2024 01:00:00.000 GMT+0100,46931,47121,46222,46656,0.0733
09.01.2024 02:00:00.000 GMT+0100,46645,46765,46264,46520,0.0642
09.01.2024 03:00:00.000 GMT+0100,46520,46760,46452,46752,0.0514
09.01.2024 04:00:00.000 GMT+0100,46758,46945,46719,46887,0.0448
09.01.2024 05:00:00.000 GMT+0100,46887,46930,46656,46785,0.046
09.01.2024 06:00:00.000 GMT+0100,46785,46818,46572,46693,0.0466
09.01.2024 07:00:00.000 GMT+0100,46693,46814,46637,46756,0.0558
