Local time,Open,High,Low,Close,Volume
08.01.2024 22:00:00.000 GMT+0100,144.159,144.238,144.113,144.223,5318.6299
08.01.2024 23:00:00.000 GMT+0100,144.223,144.241,144.184,144.222,1833.76
09.01.2024 00:00:00.000 GMT+0100,144.229,144.280,144.101,144.224,4980.3599
09.01.2024 01:00:00.000 GMT+0100,144.223,144.258,143.852,143.928,20156.3496
09.01.2024 02:00:00.000 GMT+0100,143.928,143.974,143.451,143.481,26656.2305
09.01.2024 03:00:00.000 GMT+0100,143.480,143.703,143.419,143.680,19621.0293
09.01.2024 04:00:00.000 GMT+0100,143.679,143.689,143.498,143.625,12137.71
09.01.2024 05:00:00.000 GMT+0100,143.625,143.688,143.569,143.585,11626.1504
09.01.2024 06:00:00.000 GMT+0100,143.587,143.882,143.581,143.789,10319.8203
09.01.2024 07:00:00.000 GMT+0100,143.787,144.103,143.787,144.067,14780.0303
09.01.2024 08:00:00.000 GMT+0100,144.068,144.152,143.860,144.063,29419.5098
09.01.2024 09:00:00.000 GMT+0100,144.064,144.314,143.956,144.030,42691.9492
09.01.2024 10:00:00.000 GMT+0100,144.030,144.041,143.742,143.945,33041.3281
09.01.2024 11:00:00.000 GMT+0100,143.946,144.089,143.843,144.061,28528.8496
09.01.2024 12:00:00.000 GMT+0100,144.062,144.170,143.979,144.072,19418.1699
09.01.2024 13:00:00.000 GMT+0100,144.072,144.140,143.952,143.999,22464.7793
09.01.2024 14:00:00.000 GMT+0100,143.998,144.190,143.746,143.768,33570.1406
09.01.2024 15:00:00.000 GMT+0100,143.768,143.917,143.651,143.909,38088.5
09.01.2024 16:00:00.000 GMT+0100,143.909,144.362,143.758,144.309,40355.25
09.01.2024 17:00:00.000 GMT+0100,144.310,144.441,144.265,144.352,30411.8301
09.01.2024 18:00:00.000 GMT+0100,144.352,144.484,144.321,144.404,24040.5801
09.01.2024 19:00:00.000 GMT+0100,144.405,144.623,144.239,144.553,17291.3594
09.01.2024 20:00:00.000 GMT+0100,144.553,144.591,144.456,144.546,14816.71
09.01.2024 21:00:00.000 GMT+0100,144.546,144.546,144.346,144.519,12512.6104
09.01.2024 22:00:00.000 GMT+0100,144.519,144.527,144.457,144.464,5050.21
09.01.2024 23:00:00.000 GMT+0100,144.453,144.464,144.394,144.404,2324.98
10.01.2024 00:00:00.000 GMT+0100,144.404,144.453,144.314,144.431,3985.6299
10.01.2024 01:00:00.000 GMT+0100,144.431,144.712,144.416,144.532,20349.7305
10.01.2024 02:00:00.000 GMT+0100,144.530,144.822,144.527,144.739,13328.0303
10.01.2024 03:00:00.000 GMT+0100,144.738,144.901,144.702,144.848,8216.9297
10.01.2024 04:00:00.000 GMT+0100,144.847,144.934,144.751,144.846,9129.8604
10.01.2024 05:00:00.000 GMT+0100,144.848,144.856,144.756,144.805,8348.5098
10.01.2024 06:00:00.000 GMT+0100,144.807,144.865,144.667,144.774,8269.3096
10.01.2024 07:00:00.000 GMT+0100,144.780,145.131,144.731,145.065,14860.6904
10.01.2024 08:00:00.000 GMT+0100,145.065,145.150,144.838,144.938,39024.5391
10.01.2024 09:00:00.000 GMT+0100,144.938,145.052,144.848,144.985,34144.1211
10.01.2024 10:00:00.000 GMT+0100,144.986,145.034,144.827,144.916,25092.2305
10.01.2024 11:00:00.000 GMT+0100,144.916,144.952,144.761,144.934,18584.8906
10.01.2024 12:00:00.000 GMT+0100,144.934,145.127,144.924,144.993,16399.7305
10.01.2024 13:00:00.000 GMT+0100,144.994,145.287,144.981,145.274,24956.3105
10.01.2024 14:00:00.000 GMT+0100,145.274,145.332,145.146,145.294,31756.25
10.01.2024 15:00:00.000 GMT+0100,145.294,145.523,145.233,145.444,32725.5195
10.01.2024 16:00:00.000 GMT+0100,145.444,145.674,145.422,145.613,43638.3203
10.01.2024 17:00:00.000 GMT+0100,145.613,145.824,145.512,145.686,26234.5391
10.01.2024 18:00:00.000 GMT+0100,145.686,145.740,145.565,145.613,11527.3496
10.01.2024 19:00:00.000 GMT+0100,145.613,145.699,145.561,145.632,10126.6699
10.01.2024 20:00:00.000 GMT+0100,145.629,145.714,145.605,145.688,6026.7202
10.01.2024 21:00:00.000 GMT+0100,145.688,145.828,145.607,145.801,9216.0898
10.01.2024 22:00:00.000 GMT+0100,145.802,145.827,145.710,145.745,5637.6099
10.01.2024 23:00:00.000 GMT+0100,145.742,145.742,145.578,145.636,1971.08
11.01.2024 00:00:00.000 GMT+0100,145.635,145.809,145.597,145.723,5634.23
11.01.2024 01:00:00.000 GMT+0100,145.724,145.778,145.423,145.481,28177.4102
11.01.2024 02:00:00.000 GMT+0100,145.481,145.547,145.324,145.364,25431.2793
11.01.2024 03:00:00.000 GMT+0100,145.364,145.587,145.335,145.540,15900.4199
11.01.2024 04:00:00.000 GMT+0100,145.542,145.553,145.303,145.310,12687.8896
11.01.2024 05:00:00.000 GMT+0100,145.308,145.411,145.277,145.387,8094.8701
11.01.2024 06:00:00.000 GMT+0100,145.389,145.510,145.281,145.489,12151.4297
11.01.2024 07:00:00.000 GMT+0100,145.488,145.544,145.397,145.422,13285.8799
11.01.2024 08:00:00.000 GMT+0100,145.425,145.462,145.335,145.406,19080.0098
11.01.2024 09:00:00.000 GMT+0100,145.405,145.491,145.328,145.475,26861.3809
11.01.2024 10:00:00.000 GMT+0100,145.477,145.574,145.451,145.543,18645.2695
11.01.2024 11:00:00.000 GMT+0100,145.545,145.592,145.402,145.413,13924.46
11.01.2024 12:00:00.000 GMT+0100,145.415,145.555,145.348,145.394,17506.4492
11.01.2024 13:00:00.000 GMT+0100,145.393,145.443,145.314,145.386,17837.5293
11.01.2024 14:00:00.000 GMT+0100,145.386,146.263,144.968,146.246,49171.9492
11.01.2024 15:00:00.000 GMT+0100,146.244,146.414,145.728,145.903,53821.8203
11.01.2024 16:00:00.000 GMT+0100,145.902,146.231,145.643,145.952,39728.7695
11.01.2024 17:00:00.000 GMT+0100,145.954,146.187,145.839,146.030,42475.1992
11.01.2024 18:00:00.000 GMT+0100,146.029,146.035,145.863,145.953,28123.3691
11.01.2024 19:00:00.000 GMT+0100,145.954,146.018,145.777,145.800,25333.1094
11.01.2024 20:00:00.000 GMT+0100,145.800,145.806,145.440,145.483,24512.5703
11.01.2024 21:00:00.000 GMT+0100,145.483,145.544,145.376,145.401,8289.8701
11.01.2024 22:00:00.000 GMT+0100,145.404,145.476,145.260,145.273,4724.4102
11.01.2024 23:00:00.000 GMT+0100,145.266,145.352,145.249,145.343,2486.0901
12.01.2024 00:00:00.000 GMT+0100,145.342,145.346,144.938,145.100,9291.2998
12.01.2024 01:00:00.000 GMT+0100,145.100,145.384,145.080,145.252,22110.6504
12.01.2024 02:00:00.000 GMT+0100,145.253,145.405,144.963,145.112,19050.8906
12.01.2024 03:00:00.000 GMT+0100,145.113,145.257,145.043,145.124,11530.2695
12.01.2024 04:00:00.000 GMT+0100,145.123,145.124,144.843,144.914,12355.8301
12.01.2024 05:00:00.000 GMT+0100,144.916,145.066,144.896,145.000,8878.54
12.01.2024 06:00:00.000 GMT+0100,144.999,145.251,144.984,145.251,14233.8398
12.01.2024 07:00:00.000 GMT+0100,145.250,145.266,145.057,145.128,12026.4004
12.01.2024 08:00:00.000 GMT+0100,145.127,145.286,145.091,145.148,21167.1504
12.01.2024 09:00:00.000 GMT+0100,145.149,145.166,144.869,145.004,30442.9492
12.01.2024 10:00:00.000 GMT+0100,145.006,145.152,144.965,145.134,30363.5391
12.01.2024 11:00:00.000 GMT+0100,145.132,145.245,145.086,145.147,18531.7891
12.01.2024 12:00:00.000 GMT+0100,145.147,145.280,145.077,145.234,17266.0508
12.01.2024 13:00:00.000 GMT+0100,145.234,145.381,145.148,145.366,22174.1309
12.01.2024 14:00:00.000 GMT+0100,145.367,145.566,144.751,144.787,56597.1992
12.01.2024 15:00:00.000 GMT+0100,144.788,144.911,144.374,144.539,49570.25
12.01.2024 16:00:00.000 GMT+0100,144.539,144.804,144.354,144.708,40576.4297
12.01.2024 17:00:00.000 GMT+0100,144.708,144.875,144.565,144.853,29792.1504
12.01.2024 18:00:00.000 GMT+0100,144.854,145.007,144.849,144.955,25225.0098
12.01.2024 19:00:00.000 GMT+0100,144.955,145.018,144.844,144.872,13493.7695
12.01.2024 20:00:00.000 GMT+0100,144.873,144.886,144.795,144.870,12261.2695
12.01.2024 21:00:00.000 GMT+0100,144.869,144.943,144.822,144.895,6151.75
12.01.2024 22:00:00.000 GMT+0100,144.894,144.936,144.840,144.904,7132.3501
14.01.2024 23:00:00.000 GMT+0100,144.780,144.958,144.780,144.957,1205.88
15.01.2024 00:00:00.000 GMT+0100,144.958,145.171,144.931,145.148,4879.9502
15.01.2024 01:00:00.000 GMT+0100,145.149,145.232,144.986,145.056,19577.1504
15.01.2024 02:00:00.000 GMT+0100,145.058,145.167,145.011,145.071,15354.0303
15.01.2024 03:00:00.000 GMT+0100,145.070,145.082,144.933,144.965,15746.9502
15.01.2024 04:00:00.000 GMT+0100,144.966,145.172,144.952,145.132,14701.5498
15.01.2024 05:00:00.000 GMT+0100,145.132,145.231,145.117,145.167,11140.7197
15.01.2024 06:00:00.000 GMT+0100,145.168,145.289,145.097,145.271,11732.6699
15.01.2024 07:00:00.000 GMT+0100,145.270,145.292,145.192,145.262,10279.5498
15.01.2024 08:00:00.000 GMT+0100,145.263,145.552,145.263,145.445,29395.8809
15.01.2024 09:00:00.000 GMT+0100,145.445,145.457,145.315,145.438,24633.8809
15.01.2024 10:00:00.000 GMT+0100,145.436,145.762,145.427,145.663,21696.3906
15.01.2024 11:00:00.000 GMT+0100,145.662,145.823,145.647,145.672,22409.9297
15.01.2024 12:00:00.000 GMT+0100,145.671,145.694,145.543,145.669,14882.46
15.01.2024 13:00:00.000 GMT+0100,145.670,145.912,145.665,145.841,23774.7207
15.01.2024 14:00:00.000 GMT+0100,145.844,145.905,145.735,145.782,22114.5391
15.01.2024 15:00:00.000 GMT+0100,145.780,145.941,145.747,145.873,22022.5703
15.01.2024 16:00:00.000 GMT+0100,145.873,145.909,145.675,145.791,20820.7305
15.01.2024 17:00:00.000 GMT+0100,145.790,145.857,145.735,145.758,13387.46
15.01.2024 18:00:00.000 GMT+0100,145.757,145.806,145.678,145.778,6932.54
15.01.2024 19:00:00.000 GMT+0100,145.782,145.800,145.754,145.771,3191.9099
15.01.2024 20:00:00.000 GMT+0100,145.773,145.802,145.767,145.790,2815.46
15.01.2024 21:00:00.000 GMT+0100,145.789,145.807,145.783,145.794,1564.0601
15.01.2024 22:00:00.000 GMT+0100,145.793,145.796,145.716,145.716,1004.33
15.01.2024 23:00:00.000 GMT+0100,145.715,145.753,145.654,145.738,1355.64
16.01.2024 00:00:00.000 GMT+0100,145.735,145.868,145.718,145.790,4200.77
16.01.2024 01:00:00.000 GMT+0100,145.790,145.866,145.583,145.844,22999.1406
16.01.2024 02:00:00.000 GMT+0100,145.846,146.108,145.796,145.899,34532.8711
16.01.2024 03:00:00.000 GMT+0100,145.899,146.194,145.893,146.050,24858.6797
16.01.2024 04:00:00.000 GMT+0100,146.050,146.169,145.933,146.096,19997.6094
16.01.2024 05:00:00.000 GMT+0100,146.096,146.229,146.088,146.111,13815.8799
16.01.2024 06:00:00.000 GMT+0100,146.112,146.271,146.068,146.164,17322.3906
16.01.2024 07:00:00.000 GMT+0100,146.163,146.225,146.039,146.088,15058.46
16.01.2024 08:00:00.000 GMT+0100,146.087,146.247,145.993,146.157,34282.9414
16.01.2024 09:00:00.000 GMT+0100,146.158,146.486,146.002,146.430,43694.9219
16.01.2024 10:00:00.000 GMT+0100,146.431,146.632,146.400,146.534,42591.5781
16.01.2024 11:00:00.000 GMT+0100,146.535,146.748,146.518,146.660,32157.7402
16.01.2024 12:00:00.000 GMT+0100,146.659,146.716,146.584,146.603,27999.4102
16.01.2024 13:00:00.000 GMT+0100,146.603,146.789,146.590,146.683,26400.1504
16.01.2024 14:00:00.000 GMT+0100,146.682,146.782,146.281,146.626,50494.0781
16.01.2024 15:00:00.000 GMT+0100,146.623,146.774,146.394,146.754,45380.9688
16.01.2024 16:00:00.000 GMT+0100,146.754,146.795,146.603,146.704,43124.3711
16.01.2024 17:00:00.000 GMT+0100,146.703,147.190,146.694,147.008,57294.5586
16.01.2024 18:00:00.000 GMT+0100,147.009,147.271,146.991,147.250,29482.1992
16.01.2024 19:00:00.000 GMT+0100,147.254,147.310,147.135,147.271,16748.9609
16.01.2024 20:00:00.000 GMT+0100,147.271,147.292,147.217,147.250,15090.2803
16.01.2024 21:00:00.000 GMT+0100,147.250,147.274,147.201,147.266,9657.9102
16.01.2024 22:00:00.000 GMT+0100,147.263,147.268,147.166,147.172,4041.25
16.01.2024 23:00:00.000 GMT+0100,147.173,147.189,147.048,147.104,2696.3
17.01.2024 00:00:00.000 GMT+0100,147.109,147.289,147.101,147.242,6678.8799
17.01.2024 01:00:00.000 GMT+0100,147.242,147.483,147.231,147.332,22460.9199
17.01.2024 02:00:00.000 GMT+0100,147.330,147.395,147.148,147.190,24403.1309
17.01.2024 03:00:00.000 GMT+0100,147.191,147.279,147.097,147.256,18725.0605
17.01.2024 04:00:00.000 GMT+0100,147.255,147.411,147.235,147.330,16560.3301
17.01.2024 05:00:00.000 GMT+0100,147.330,147.379,147.281,147.349,13819.3301
17.01.2024 06:00:00.000 GMT+0100,147.353,147.668,147.349,147.579,19959.4609
17.01.2024 07:00:00.000 GMT+0100,147.578,147.887,147.567,147.702,31381.2695
17.01.2024 08:00:00.000 GMT+0100,147.704,147.966,147.686,147.869,44843.8281
17.01.2024 09:00:00.000 GMT+0100,147.870,147.885,147.696,147.877,36696.4102
17.01.2024 10:00:00.000 GMT+0100,147.878,147.925,147.642,147.723,31147.5898
17.01.2024 11:00:00.000 GMT+0100,147.724,147.783,147.565,147.753,27200.2402
17.01.2024 12:00:00.000 GMT+0100,147.751,147.818,147.658,147.661,20632
17.01.2024 13:00:00.000 GMT+0100,147.662,147.750,147.585,147.733,19598.4902
17.01.2024 14:00:00.000 GMT+0100,147.734,147.981,147.671,147.935,39960.25
17.01.2024 15:00:00.000 GMT+0100,147.937,148.368,147.882,148.343,45838.1406
17.01.2024 16:00:00.000 GMT+0100,148.340,148.524,148.120,148.447,50257.7305
17.01.2024 17:00:00.000 GMT+0100,148.448,148.518,148.282,148.388,41295.3789
17.01.2024 18:00:00.000 GMT+0100,148.389,148.398,148.169,148.225,17819.4297
17.01.2024 19:00:00.000 GMT+0100,148.223,148.390,148.217,148.322,11750.5596
17.01.2024 20:00:00.000 GMT+0100,148.323,148.326,148.164,148.268,7411.21
17.01.2024 21:00:00.000 GMT+0100,148.268,148.289,148.172,148.192,6623.5098
17.01.2024 22:00:00.000 GMT+0100,148.193,148.210,148.123,148.142,4115.5
17.01.2024 23:00:00.000 GMT+0100,148.142,148.177,148.044,148.107,3402.3899
18.01.2024 00:00:00.000 GMT+0100,148.117,148.160,148.080,148.134,4706.4199
18.01.2024 01:00:00.000 GMT+0100,148.134,148.249,147.994,148.004,20068.1602
18.01.2024 02:00:00.000 GMT+0100,148.002,148.091,147.868,148.044,30195.4805
18.01.2024 03:00:00.000 GMT+0100,148.037,148.092,147.905,148.048,18449.0605
18.01.2024 04:00:00.000 GMT+0100,148.048,148.158,148.002,148.019,15120.8701
18.01.2024 05:00:00.000 GMT+0100,148.019,148.023,147.886,147.929,15003.4902
18.01.2024 06:00:00.000 GMT+0100,147.931,148.065,147.862,147.873,13807.3301
18.01.2024 07:00:00.000 GMT+0100,147.873,147.923,147.686,147.746,18894.7109
